,rank
27499,0.40251366395443294
12313,0.4043781974342124
47521,0.3917153352902616
54475,0.3372848429796821
102548,0.24119539774041623
3440,0.22981403670496062
130842,0.24370759194617678
96642,0.23561357862562504
188868,0.30559096491690896
188869,0.30559096491690896
27009,0.33781371268026955
116628,0.32493978964461256
88505,0.3217473418022641
30236,0.31287044307659756
54574,0.317933144499008
7496,0.2845322759077139
21374,0.27163610655374726
16144,0.2784126214644102
59042,0.2238232781316569
152033,0.19267141488165862
6064,0.2040612301102123
10208,0.2960913532928944
34854,0.2877335575968638
135922,0.27083392309168725
94673,0.2802457671527295
64776,0.20752866212569068
31190,0.38875551676072645
31315,0.3818168304124302
33456,0.39965024494489515
12747,0.39386598896263153
15152,0.3747687477988489
1001,0.35751084905640856
10293,0.26915510365490897
21375,0.26700344899569234
130709,0.26418904040738406
8968,0.24697124925033592
34270,0.2586714507348433
25905,0.2766958952118672
147163,0.27715549017543356
90455,0.2825414426742343
109880,0.2783286612574314
9555,0.2736165242420513
155079,0.2748911214463834
1983,0.20699050623334136
160037,0.21572589403907652
146423,0.1951549616635684
149248,0.23869483533695976
88405,0.3527646132799886
99767,0.34768896246542874
59852,0.3418534208661406
18923,0.34151972887178167
110507,0.3129116082662429
23771,0.30174256331340155
14222,0.2629323656846949
22438,0.22908597020148924
43388,0.1789033084446166
37079,0.17504211256320362
102277,0.18019339978826762
64792,0.14923997531667246
90663,0.3275704413253408
72492,0.304803220622537
103703,0.3100559352896166
103745,0.2784737942419376
103696,0.288227501310262
107372,0.298917438047727
105720,0.254743174134618
93556,0.2769271368736855
111913,0.26601223091406906
95880,0.262573874776955
149363,0.26535491554076535
30337,0.25079168368044397
48055,0.25086907117148766
101861,0.2536043106641346
109521,0.2473112383018326
101862,0.269645032650908
95359,0.33173259814480077
31630,0.3434121479615968
2005,0.3273826966767517
107161,0.35256686782657265
14122,0.344343398760608
12770,0.3123008038733205
110741,0.30115614846101874
2891,0.30527505780180625
132337,0.2898014716297352
32788,0.20683186930053088
110743,0.2576705519294975
145036,0.274846073695865
124085,0.27329784241832494
116730,0.2694166828540869
116731,0.2702282257325376
119871,0.26723814467946677
119872,0.2706334461703843
117085,0.22136740443573077
82296,0.20219133694670463
132768,0.20203656715276158
132767,0.2087406391617706
132634,0.19867415858350618
132633,0.20149098209653707
147127,0.20542898450511993
25475,0.28838886925556456
12511,0.30313353844801516
29500,0.3096502998957554
69244,0.31334165208211995
95403,0.3142944157293802
41845,0.314438154915063
3088,0.3365579468210726
52047,0.33588316454664174
36673,0.328825861769201
1599,0.3366549957121892
23486,0.3390671445827936
13616,0.24677882595118644
33509,0.3523099513407425
26818,0.3791351390271927
36035,0.394854890991072
3159,0.36754541898807525
29981,0.32546613139430974
32516,0.3339561682142877
24490,0.28741405459805686
188970,0.3361394553383453
188971,0.3361394553383453
121859,0.23746225256410322
10226,0.24425771496113083
127992,0.24555456505511752
27095,0.2608227925000448
150050,0.23980645321292554
30554,0.25390166089298194
39855,0.26291817270431295
61809,0.27384483009971217
11202,0.26265362427106725
6017,0.2666504582862992
7940,0.2673830711239768
8155,0.16395163262209925
8709,0.1570735306889056
8732,0.1570735306889056
28345,0.16395163262209925
21105,0.15878540845160544
21106,0.14961443350670026
7153,0.15347245050564648
13345,0.34593843530750823
30772,0.3475856811587922
52183,0.3406774396193345
29425,0.3319387636952284
34417,0.3390794182566433
173666,0.1652844157269287
26477,0.2656672571106819
34684,0.2703547358897911
27245,0.26256942837167907
34682,0.26976345699588355
16703,0.26977621060730855
3596,0.2691372947658453
12941,0.2724215225191904
20676,0.2675222822279361
3011,0.31007954806821136
20216,0.26117938799875445
7225,0.2570534502473375
32814,0.28327406208519545
26429,0.28365879099437163
81697,0.2861255348108461
885,0.2917458790036226
43301,0.2781305098017803
56756,0.2482956410909707
16109,0.28004628456789143
97590,0.25383205918163565
97589,0.21678347268212986
97591,0.26613842106528285
126604,0.3254242170283635
113352,0.273296938315044
113357,0.31654112941741885
39596,0.3283931525834778
62176,0.2474369383087093
122171,0.2558522988940846
20640,0.27223498138025276
2595,0.23846913867202849
110092,0.24502991881711358
115888,0.2517473650099868
44853,0.2617655152856631
60513,0.24453460021878728
98446,0.25154082843045067
114807,0.2401519124597696
91970,0.2208015438275963
127187,0.2453168552774535
15664,0.3033194983333916
18112,0.2643701248914099
126341,0.28787366041486967
122433,0.27501201630835387
122434,0.2745618516077337
55457,0.27689950372188893
128645,0.20834183269398146
135836,0.185806531381963
135852,0.19603374094049875
135854,0.2074346447009931
135837,0.19794748105670937
151850,0.24920053262887698
90347,0.20803967029098863
11615,0.23760069316646723
7843,0.15866495245299106
132679,0.09979578062507381
132527,0.11877866621069433
128688,0.09502866723991611
109495,0.2136775224288774
145778,0.185373093036231
86088,0.20004219280732877
58927,0.19407065249133365
148198,0.22914389277418423
102113,0.2216772077230896
113683,0.221197473289809
166929,0.2202103634723864
101271,0.22610465871287386
117887,0.21855408612591784
39254,0.31121217391613826
117884,0.23989736823587152
145806,0.09776629759017193
145808,0.08082970365107496
149145,0.09658405913361653
178272,0.09920754368513407
94677,0.22171065715992438
149171,0.21972980764837427
149172,0.22022678479362934
154134,0.217312174125618
43240,0.2241333899114415
188889,0.22402979248548943
33271,0.30197527522633283
25185,0.3047880539364231
6204,0.2959946077760203
149855,0.2924400287485663
72504,0.2794117346510666
8610,0.22100126941558582
96417,0.18896763759944168
8455,0.21711941430258194
475,0.22142398561680918
19170,0.21649229706291756
56850,0.2812762942098274
82089,0.27435116232013856
57224,0.27270253220417406
117397,0.2671251320147645
56849,0.2692847226102696
56848,0.270176003344723
55811,0.20878387016945246
55808,0.19871018216808986
55812,0.2057088866820408
68656,0.20764596304175065
93867,0.24864953195648054
328,0.25560504268977946
71056,0.245221968248741
25601,0.24539021910496844
45359,0.26769915981196746
58607,0.2846211334411201
58608,0.2432363140928151
138028,0.23845334464547868
149001,0.2519337406722687
6099,0.24495260673907482
90630,0.2677942003838809
86230,0.24478717343369655
118745,0.23547007688878074
126007,0.23955059689670608
86232,0.25090950790212024
103503,0.2646107528494503
86255,0.2634756058299103
86258,0.26243900316769747
149703,0.2674609117055136
103502,0.19607517715680095
134118,0.341319508610007
108165,0.23544018177829515
111938,0.2492716372348023
115555,0.2973245330976655
119584,0.252680056173243
98605,0.29208982317490884
115837,0.19962663684881227
124137,0.19779663616319795
117139,0.20229130943177825
151737,0.2014727617678341
20993,0.19622510767450557
116876,0.19088804169898682
116738,0.25915053790610115
153535,0.2568624079533508
116739,0.26113794561307935
93856,0.16731612247303945
125067,0.15191573503540615
57064,0.15065282789139317
97599,0.15163188542053685
72213,0.151422204304392
98621,0.257328769239973
37303,0.25383820108128063
37302,0.2603601809379068
98319,0.2253413969820564
82121,0.24610764710415856
42401,0.2474993218900077
23020,0.3474824095209343
134879,0.3196368928592495
82615,0.2542029979069636
76084,0.3338924961569355
25970,0.30357618374798995
65525,0.2963649922001256
15811,0.3440369105620035
61316,0.25569342830537806
27155,0.31259156926194936
23985,0.2849620876572875
23050,0.2544027760805297
149093,0.24577800595199598
6811,0.2553756546545414
27562,0.2389552776729031
51023,0.19096760016452438
14469,0.2530924008541214
9063,0.18106027584034398
150518,0.25947656376694617
24850,0.3645772228602551
116106,0.2993957866759573
39431,0.3335975843488991
102108,0.29760472407074123
22457,0.2989562693450184
166200,0.30143243531510355
30444,0.29355081748675776
33996,0.2930944773064032
7220,0.2760386174120483
93951,0.2873322325432979
27042,0.24468507753873928
118142,0.1909019615560526
45717,0.1998665556933637
15726,0.2312269707067441
39503,0.23784186585394415
150165,0.23931491876047517
17883,0.19957305578587345
92087,0.09253679004457933
14208,0.1882562187862166
45726,0.18324804249438417
48761,0.1516783396855596
77980,0.14764254093398288
95592,0.14979419526313514
34553,0.1488386761760742
90706,0.1502044482590734
142205,0.14834564095181055
35636,0.2827270523592517
35637,0.2841573290940571
31292,0.290958013818882
44914,0.27198302930652707
130527,0.2710715969415397
130528,0.1460193084199276
43356,0.3060877076918998
124109,0.3158940443175059
24603,0.2802124828704666
152701,0.2651505701331763
79987,0.2963147351943981
37028,0.18617357271894586
16581,0.2823675333406833
60580,0.2757595209831315
37646,0.2793299035287175
29010,0.27483808471368304
83224,0.2730726026992148
63915,0.2324884681202643
121822,0.24388828296617265
63388,0.25133352941198006
25115,0.25728003389714493
79207,0.2567454391907999
67404,0.24742932255623615
63378,0.2797887284968054
79944,0.21972591549323248
60881,0.2233190358301701
88690,0.22127699342930177
100368,0.21591865363746734
61313,0.21697248332288155
29521,0.26405324795172036
92631,0.2320866602107579
25113,0.22060820330374853
66079,0.22628201302812861
90518,0.24131580959811924
148292,0.2130718213949452
21314,0.2905879867556267
108329,0.2666858003387935
108330,0.254234716811721
108333,0.25223443318812905
61365,0.2552159588695716
30650,0.22135614748329668
115202,0.21825915095630077
27220,0.22144258783237833
89211,0.22927363241088677
103874,0.21165473734394408
184887,0.25551356001858816
105380,0.09322611609492677
102665,0.132759794839961
102668,0.10196906435263686
153421,0.0978453328605512
93377,0.1518141818156603
188873,0.1518141818156603
36944,0.22070284045390037
37046,0.22062128561108518
55112,0.22322584372061557
4053,0.23077490510137064
125003,0.23445641067978587
14628,0.24749172091015678
108599,0.18659260575606415
32345,0.18701283946456568
109318,0.19680135734714813
122927,0.18432775670810514
26261,0.2035121346620259
41662,0.2048773134640817
67162,0.19552994460232448
55358,0.19272236054253014
128809,0.10530806301160145
101975,0.2472501962563811
128810,0.07700699752001677
187860,0.07519788519362179
132648,0.26191455377880113
94303,0.2543913397668092
87509,0.2550233010243051
16905,0.23589330355448304
132649,0.2592586941669212
34659,0.2587512550093016
41334,0.22193479153756723
23736,0.21770220605446267
74611,0.2150398031888516
78288,0.21425079305798772
66486,0.2979544412223876
134991,0.31285320070932193
113084,0.2330904411962197
102564,0.24248254173802525
103053,0.2678797261938415
152209,0.2037538493060893
58858,0.15117287956031145
151310,0.150974185869241
153342,0.149559540258559
148972,0.14924278834236632
188877,0.1664357391496079
182174,0.2749418062639832
29599,0.28526865661321926
182177,0.2795722925605073
188397,0.19837588168507528
188798,0.19837588168507528
30207,0.3300916745448421
11814,0.2796359769106548
38942,0.2756100661455119
29275,0.2418076666946116
25691,0.23156722546390363
101697,0.2075111406326127
133248,0.219087019157678
26972,0.23819073147862796
4515,0.22499680618298282
77658,0.24676814218802712
16027,0.1935613500717958
19814,0.28826618610586396
46968,0.2790723957830033
20504,0.24560283962409174
33348,0.2592479211530051
49157,0.271089479925773
63364,0.33796316696732315
103108,0.2887666633717672
94783,0.22996510532393155
77982,0.1957677259508544
7033,0.20334968892072844
23539,0.20773808702138624
30007,0.23679725284352535
30050,0.24030358987557712
89198,0.24440311376081783
76362,0.18900213914714858
97601,0.23861560268899393
76317,0.25900311647517354
40234,0.3150604507792038
38047,0.3138913016980192
73295,0.3233358173292155
40231,0.3349884508098557
118683,0.273604847863526
73885,0.17703074279022943
323,0.2921157005730513
27998,0.25233122459752255
19101,0.2552221583804498
59481,0.24853046078867433
32886,0.2647145844325905
104759,0.28417502133431394
104757,0.29488530774367383
104756,0.2924978259218204
109424,0.26890701437003395
108527,0.27743719736993544
108530,0.28697191870449695
75219,0.26444038308075546
109856,0.2357850872785847
108528,0.20529113938091728
141678,0.23175619442869302
140091,0.2363733515971626
74084,0.21835125670425987
134306,0.21103007700687829
97332,0.21904674754778902
96325,0.23994714588038288
5130,0.23945317607286154
35553,0.22831954507922042
83313,0.23815276331477336
119857,0.24417119930206596
118444,0.2525924967756129
117262,0.27064032831387
93948,0.25655077218403793
135468,0.24341758514197345
147345,0.2432500305779984
114246,0.16996692863034663
119063,0.16853517016666816
127228,0.170539032410683
114249,0.1640531116160253
145467,0.16795643357604567
100198,0.1719718929460683
79101,0.2957396546195206
136847,0.24839445222847997
51852,0.23889249474799923
128679,0.2493704082230281
146183,0.238237589002172
143760,0.24111180973708649
74106,0.12810281030070925
91952,0.14125814096923084
136797,0.12493719003785327
28302,0.20622029277525575
136801,0.1751809019330625
74687,0.15217755383766518
161484,0.19437580028176077
111264,0.17994258562181542
150150,0.20369189168231647
13103,0.18754252696002469
153000,0.17256958705181633
164212,0.20650279150886
58718,0.20190266283340583
162056,0.20069132081400304
162057,0.20190266283340583
162059,0.20141724046177298
162058,0.1986700858294269
99127,0.2001519660709693
170233,0.23063717905007344
170234,0.22631815588254148
171114,0.23831437285485105
171115,0.219661626013803
119875,0.28767482014613227
97285,0.2603603886294037
9105,0.24184046902070938
10947,0.1592570377223456
152485,0.22421439541937283
7841,0.15957104374262635
10863,0.16060560228780868
118137,0.15428237508540782
51907,0.1347835503157914
35365,0.07302381303117436
1049,0.0633986497877284
112948,0.07085164971182364
11673,0.0635406550857973
112946,0.061702498334702566
35769,0.2249775252610483
134638,0.24509292779906344
1022,0.22133922088287217
114484,0.20582783658427808
32807,0.2276448690567657
114658,0.10049080360428261
96426,0.10232682741446021
96442,0.08782866221976884
173563,0.10049080360428261
181572,0.12033225972252742
97835,0.16396439293317658
97834,0.1595157781461859
105819,0.15834780068663526
61577,0.15366055926827163
81830,0.238767999629307
47635,0.23385764667760026
80041,0.2263673578424503
137161,0.20913411228485826
30789,0.22701782497527634
95313,0.23498182663355058
4763,0.3522086732816275
78389,0.24139078289215782
83108,0.25400732329066683
85772,0.2208941149981541
127049,0.20288668726569825
135069,0.18504727452008846
132143,0.15743911349112508
134476,0.16798073454057963
134141,0.16037268359715884
141389,0.1733189326674653
109884,0.3153153737657413
70932,0.30002865230882614
3423,0.2831809372234936
15875,0.20509124059283795
38307,0.2641303458384243
158734,0.17646271549530135
121186,0.17285127624286764
114127,0.17219584265987556
112086,0.17225056479911785
159266,0.14383544394640485
68892,0.2769824215874152
22810,0.1972349097038911
33794,0.22464860450496177
131267,0.18112115820858282
109336,0.19771992315978926
62568,0.17574684139146682
98697,0.23462663265109726
134704,0.26197370383252455
107796,0.1967703859697751
152309,0.1825808754618411
60898,0.24682568044979808
137496,0.26413772039669803
22853,0.12226636039464546
141526,0.1148785550758056
151862,0.11757849233932871
7338,0.1239172080969712
154403,0.11669846475220426
34089,0.13820622620120693
49286,0.1658640339043258
84092,0.16260192865984877
55443,0.14994740280934193
188899,0.17977952230204813
5517,0.24754893699956806
45718,0.18618277163083571
4448,0.20323370624386178
66066,0.1940716505664003
145312,0.14556970436789587
22208,0.21415209346548808
114024,0.1266496391025371
141330,0.12320114291891623
44916,0.1266496391025371
12625,0.1268939192937094
162030,0.14554857618911035
182254,0.14672134941002526
123416,0.19756682107581938
123385,0.20086502004389933
10493,0.20462966631096988
123386,0.2059050379448178
123415,0.20660595994308442
183347,0.21121454328134115
26324,0.2847009054198666
10924,0.28251253733821746
30297,0.2828147006903107
15742,0.26709800146415374
132947,0.2627377904058512
28702,0.17385540655943416
30298,0.20511698469741804
32912,0.13863446501206583
32914,0.14205701957562505
27722,0.13938741705653854
25910,0.13949731233601181
27445,0.1418742816500494
2116,0.1673586338655407
18940,0.20687654687859713
87969,0.22308345030800744
102249,0.22018158170922902
98459,0.19922970883200938
77917,0.24671144313810497
77914,0.25208106105541456
77915,0.2496075743549735
82836,0.2005885495990374
111311,0.20859100244771367
126913,0.20821692841949466
142858,0.1917147168874378
97444,0.21788721169705152
121957,0.1572151613178557
114345,0.14247525264346453
114342,0.1400924391552093
118138,0.1417206187561095
165695,0.1534497054598307
165694,0.17067740775050025
166482,0.11727698766122278
125567,0.1853527350232909
79619,0.18770550764918717
104303,0.16152786772684546
40674,0.14011515967526053
132214,0.20208150625482563
137022,0.19619324519127698
118647,0.19529471494278378
35920,0.2066158252821894
150127,0.19853589659437879
155082,0.19496822653403728
69203,0.22998074940340393
121204,0.22572454707298667
126035,0.23316599298285667
150759,0.21767346358827297
121205,0.22783767415534006
127788,0.20452217365682576
131176,0.20884929981075517
71501,0.20085334496561374
134990,0.20498259951090442
102457,0.20429297285943024
162083,0.31004405756435327
124062,0.22757309432585326
152875,0.14716781646521196
126068,0.1791882496036744
188867,0.15033010138943861
99406,0.2290223391613024
141759,0.11109562660491544
157277,0.10973051447882039
188912,0.15238483904819797
175447,0.19167798849756892
19498,0.14696588435393987
183234,0.09857696696011867
130041,0.14056163304275834
163611,0.18829357204248143
185035,0.13170433413100993
186033,0.14443849026766423
182154,0.1715188318436432
182155,0.17199339879154302
182156,0.17070261423805325
188075,0.1665258436437837
188913,0.1526517654828813
188914,0.141687156237569
28981,0.19639318462707453
47999,0.19361788412494496
101083,0.16141389364249453
188731,0.10157605878866452
188878,0.10324369201015123
59279,0.12075751733963326
42557,0.13044731430917533
30958,0.13044731430917533
59278,0.13044731430917533
54014,0.11122973362578877
54011,0.13044731430917533
14164,0.13165945733593254
18662,0.13389921275500166
15189,0.12876777078995097
78643,0.13662225933270697
40842,0.1624514718547337
70927,0.16726057922845336
123143,0.0572222459851954
145525,0.04537701591463912
124472,0.056123510602000035
142708,0.04225855497237917
40825,0.1821519692038102
5927,0.18162678289405074
132809,0.17844772946344353
53258,0.1848997452401494
61765,0.19034806318099254
48147,0.21112702334795913
74284,0.10042265407963703
147448,0.09954465174595804
93163,0.09426310885276754
84801,0.09479608384229651
93174,0.08902939713732894
48805,0.18094360359428796
24443,0.15993344687463287
100510,0.17567079493854754
39396,0.15166823215840036
108940,0.10788467827978585
117227,0.14083568641773117
105061,0.19281814529110408
136310,0.19414392239174227
103771,0.17386665460246553
134968,0.20946263028002254
90998,0.16135012884210467
149368,0.23841690643499852
115666,0.2367462322828198
117543,0.24165381769978042
59035,0.23201403326746384
117545,0.1927870344634036
122358,0.05342440277527774
115034,0.049988064634930995
162421,0.04365761394606771
115044,0.04034211262786649
106701,0.2432793048578245
112804,0.2070080421735673
140120,0.2201374648872826
155022,0.19749023162396542
134726,0.2335377979590419
116899,0.1992737118257503
126547,0.17135580891260596
126546,0.16968051301392706
66242,0.1800657079053149
64339,0.17164929754901692
175451,0.17880461704771847
121257,0.24559517002675596
171080,0.234027799381143
171081,0.23511750221454605
171083,0.2556841589525447
134023,0.10784664653314364
126284,0.1187838913694061
125148,0.11872304994803615
179948,0.11717661701410874
188881,0.14158607238062892
40390,0.23576071571165416
60883,0.14277911343781624
142414,0.1569563590215699
145555,0.09989908597306875
182113,0.10630599660900006
182182,0.08482139748718083
53579,0.24683340100080514
24801,0.24719752618563098
11013,0.2523951378648586
61946,0.24188055499725267
30717,0.2518556442859568
78358,0.28052050469240775
92084,0.2814709836510281
18335,0.24778959381415727
19601,0.12246311173461356
43561,0.11310236610699638
3630,0.127999533724275
5262,0.11983548534293152
83262,0.0871055297638881
100381,0.08807522619831192
158918,0.08884693808980752
100397,0.08901592504330624
98217,0.1293369613899663
158968,0.1027423065027633
162563,0.10647188905058322
158967,0.10286159578297058
158966,0.10105334633144905
131179,0.10530562698912506
107134,0.21993005479522312
102836,0.16843261758303785
104358,0.1608385015448185
102806,0.15976454830090925
102859,0.16115812417085712
102805,0.15976454830090925
123643,0.14462279211658566
45312,0.13785653395648928
188434,0.1499851303970746
188435,0.1499851303970746
6311,0.18855761851933328
134796,0.19377170585576484
26223,0.2638308504129038
23868,0.23034395390909862
80053,0.22769458382019153
170131,0.15634543954074148
40480,0.19982162271650705
99025,0.12382270053633283
146640,0.12629583048904527
175338,0.13377843444084214
174471,0.1254463201288386
131454,0.18764534885142142
146071,0.17785213926610052
131606,0.1644908697194863
132105,0.1342596832218899
188905,0.1342596832218899
19980,0.16817368939041943
131646,0.1659412264594748
131934,0.16624350212566275
133364,0.16694784523812942
148154,0.09179992841568159
148158,0.0943666008985482
150416,0.11082059212492223
148259,0.09054750822950493
188891,0.09244484593062069
162931,0.1854175911864134
24925,0.18568282712593795
162930,0.1902518492026057
163818,0.1847289613337992
162932,0.1820151737105372
173740,0.17829980465806888
174409,0.19644063225664432
174410,0.18140164949931303
174411,0.17960214795048068
171925,0.20831967977630467
174408,0.1821949899731516
106320,0.21216840293288164
25856,0.1124012670238164
47397,0.1124012670238164
104809,0.1124012670238164
67840,0.1124012670238164
155543,0.14985559219238012
133629,0.17750869250158968
103718,0.1745362012437686
8735,0.1442179156612655
147057,0.14479031267358877
174051,0.12473253679331393
188922,0.1221638361872242
100929,0.11123266830932083
101593,0.09072014553219437
100927,0.107975663161117
90713,0.10423748634723048
148418,0.08971746140990627
149910,0.09386472681512402
101592,0.09254946245217652
127923,0.08142996703884044
8915,0.272615562582797
118414,0.12396807169817084
102105,0.12469956382134574
118418,0.12301495899748359
120990,0.11402949774687988
125343,0.11754734340581692
125344,0.11609657954573216
8639,0.11819169315122827
125341,0.11307708671039124
145730,0.1171894607637505
152524,0.11414502612267423
41282,0.11896447436674579
154166,0.1341181722385415
19327,0.13733456082708617
167183,0.10640910776459081
16255,0.05062568446420317
41829,0.05209178485956717
172834,0.03554817419961598
161025,0.050779758316971624
173094,0.03652825606187709
172835,0.03843201607874728
2927,0.12092838469296
145787,0.16248752299751457
66751,0.1523603607800436
182256,0.10058801925537021
182257,0.16630774261166031
15617,0.1248875452441697
141690,0.09945069587173604
3747,0.10002867763922682
31098,0.09831225760021886
4147,0.09620753344298219
43559,0.2839119016525992
134620,0.07245512907092512
138585,0.06367933351875255
179071,0.12948007609992276
178285,0.0700701468195188
134617,0.07722880712870374
121856,0.058117204974124405
149848,0.06162477281430027
150049,0.08036444261203064
121857,0.06863752669558698
172619,0.061925189482371745
20005,0.1782296496784823
171960,0.17727274442864518
117733,0.1811483742181422
138022,0.14389526229273625
138019,0.12088498691695808
147338,0.1449315968779816
178638,0.16629698287480174
163845,0.11929331420150377
143399,0.08543974274949463
126157,0.06940735047829662
163399,0.0767285303616397
161403,0.07036742507781761
164491,0.07001010497134891
112232,0.10587130493910774
139644,0.1335232224694251
146420,0.13749180209679834
4905,0.1288866670961124
185523,0.08932939121954521
166724,0.09125980843736105
134618,0.035909755548870055
154121,0.030493484395092287
163622,0.022360199899472823
179073,0.020551366714452467
179075,0.020551366714452467
188870,0.12516475762267854
129636,0.1200925082515465
9932,0.10643840654905466
167943,0.14260258868996484
186334,0.10293229765088502
129615,0.08057293433966696
188901,0.08057293433966696
134799,0.18847572459331613
107610,0.08019772381690192
108749,0.0932602627836446
149505,0.07955095189044346
107612,0.06083337214858173
117292,0.06083337214858173
17617,0.10848851959420705
79532,0.10470260390563767
76108,0.11596139105117934
56731,0.11386093261567835
134250,0.052169859255327126
173864,0.05131222482360535
173866,0.04385114098445106
173865,0.04555992486278341
108253,0.04472220359081593
115426,0.24738447385921752
115459,0.14307573173396468
95164,0.17335202434617428
147253,0.07518811891351657
105148,0.06997196943318476
107434,0.09784718495858861
111750,0.07518811891351657
170155,0.11579410647308458
113821,0.13559424744237372
129657,0.13538618907804806
129656,0.13419190876125972
133555,0.13380708495744478
128261,0.14870926134440648
84148,0.2415715692390791
164464,0.18493706334783086
151447,0.1830630611120304
151446,0.11370923087228164
160992,0.11400710818038856
167377,0.12589186955551174
188953,0.12034385157976661
139743,0.14607258816512822
145478,0.12023517653435094
188954,0.12580140673883183
91331,0.06977838867433084
173988,0.029705052440692443
173808,0.07765400351048388
176929,0.02841552609751783
173908,0.03811776343204083
173909,0.02822564747296281
167103,0.19557511457029952
167104,0.06220686036391578
54520,0.06289551302940041
113176,0.10278773602418209
127731,0.06563778735258123
114032,0.07484751616511176
127730,0.12314157548843106
147803,0.09656591500910021
188859,0.02920909164594483
188861,0.02920909164594483
