,rank
125147,0.191904541625657
151243,0.19387809269022666
125144,0.18610183868977156
125618,0.1925023387543682
188880,0.23396628019411592
33032,0.3406290924331908
110920,0.32658058150617514
27499,0.33762333296874714
12313,0.3393353587064301
47521,0.32814977192822364
54475,0.27623734435449393
102548,0.18843458005562463
3440,0.17706395053157295
130842,0.19036273455419184
96642,0.18133280368034949
188868,0.23799958919003247
188869,0.23799958919003247
27009,0.27205177211753545
116628,0.2623049618671812
88505,0.2600485412283346
30236,0.2554531084616324
54574,0.256789779600779
7496,0.2267911830013007
21374,0.2128349521926231
16144,0.21768778124642457
59042,0.17309000000228383
152033,0.1471621872985715
6064,0.15642202617903855
10208,0.23412893715192085
34854,0.22639532631015397
135922,0.21214208503861298
94673,0.22332149343791488
64776,0.1558214976250999
31190,0.31530657081748703
31315,0.3098880069556228
33456,0.32508238588626787
12747,0.3186603602346822
15152,0.3031282351004107
1001,0.290192145105512
10293,0.2109181263772087
21375,0.20924943865777723
130709,0.20755512275674085
8968,0.19526189909910127
34270,0.20177414554575893
25905,0.2223469051329055
147163,0.2229251491782066
90455,0.22814460725907346
109880,0.22423257933280039
9555,0.22016894163563447
155079,0.221192016279555
1983,0.15773540801107347
160037,0.16108382452036413
146423,0.14533121192809217
149248,0.1784734309618785
88405,0.2896820329444148
99767,0.2860793035740526
59852,0.2825097014480949
18923,0.2821643858440742
110507,0.2513213504341597
23771,0.24292222676336594
14222,0.208079107256354
22438,0.176330089593467
43388,0.13146960488546283
37079,0.12478853323454436
102277,0.13149972893333364
64792,0.10511540951542132
90663,0.2631083034019089
72492,0.2424430634020206
103703,0.24542685945332282
103745,0.21310470381111268
103696,0.2295344163164558
107372,0.238013732121849
105720,0.19784296509738183
93556,0.21808706705833933
111913,0.20871638413780697
95880,0.20853208494556105
149363,0.20993396494179728
30337,0.1967656248061838
48055,0.1965793579457595
101861,0.19870029898728392
109521,0.19389933619121766
101862,0.21062650733190744
95359,0.2682010467508859
31630,0.28191858329211456
2005,0.26723250649163854
107161,0.2889506952985238
14122,0.2734202617003234
12770,0.2452695834341887
110741,0.23848285416231663
2891,0.24141010478288621
132337,0.2316921777488842
32788,0.15499104941324432
110743,0.20370378235163325
145036,0.21714821904866904
124085,0.22134889541430464
116730,0.21745943665010464
116731,0.21791037690214718
119871,0.2167079324878473
119872,0.21611001060690124
117085,0.1756104729725238
82296,0.15257898620483362
132768,0.15312796091309044
132767,0.1502903500455659
132634,0.15059452271250656
132633,0.15221776665890308
147127,0.15381437231297854
25475,0.23145753886529477
12511,0.24459447289357467
29500,0.249834020012069
69244,0.2533843669763667
95403,0.2538106707134876
41845,0.25282024728100344
3088,0.2747381086296558
52047,0.2735626984267232
36673,0.26872931127787
1599,0.2758620239050993
23486,0.2768412184884341
13616,0.19553453551166083
33509,0.28888029015085204
26818,0.3121900873635106
36035,0.32484634855318556
3159,0.30163482854359086
29981,0.2629067617303541
32516,0.2696051856519999
24490,0.232012906146201
188970,0.27817438531678845
188971,0.27817438531678845
121859,0.1811859722189478
10226,0.18783954526968863
127992,0.18893366302152714
27095,0.19937559062724453
150050,0.184025558674139
30554,0.20065803948665922
39855,0.20642119608306123
61809,0.21589285967076452
11202,0.2068719479573881
6017,0.2115287198019244
7940,0.20943947991397846
8155,0.10690535839387873
8709,0.10254367306336003
8732,0.10254367306336003
28345,0.10690535839387873
21105,0.10380974599852344
21106,0.09695920315495692
7153,0.09971570828535863
13345,0.2858588275284926
30772,0.287494231346933
52183,0.2807583940347212
29425,0.27291873172534636
34417,0.27834911593545303
173666,0.12409302036200923
26477,0.2129271465956086
34684,0.21754827038369287
27245,0.21091053819018282
34682,0.2171668031971656
16703,0.2185015346923002
3596,0.21894347530656855
12941,0.20817933820023554
20676,0.2036418313483491
3011,0.25084568922268535
20216,0.19865416251595558
7225,0.19865474453775017
32814,0.2233351981106307
26429,0.22424960755942405
81697,0.2261305809906778
885,0.22976236308845563
43301,0.21843817745260685
56756,0.19726361645815177
16109,0.22082563386674794
97590,0.1990840669109939
97589,0.16184926340875583
97591,0.20779939011291704
126604,0.26418011352578363
113352,0.21723468810557348
113357,0.2538439159859332
39596,0.26630238935249595
62176,0.1963581519729186
122171,0.20209296906064142
20640,0.21482713556999714
2595,0.18535557818701595
110092,0.1925804054777387
115888,0.19801327746740663
44853,0.21078323209198802
60513,0.1916486882068244
98446,0.1964608884267336
114807,0.18485790155185086
91970,0.1688786567361566
127187,0.19307076844220414
15664,0.24214328577191008
18112,0.2115308384951441
126341,0.23273295138201724
122433,0.2223802394122924
122434,0.2219480163843558
55457,0.22371048270008748
128645,0.16035085057637052
135836,0.14121596236583964
135852,0.15082515661416496
135854,0.16005829106648475
135837,0.1535062481675016
151850,0.1942830559219887
90347,0.1594982931394584
11615,0.17768621670396967
7843,0.10861841633896097
132679,0.06223529728833886
132527,0.07715293123716553
128688,0.05922780097907885
109495,0.1685245759613141
145778,0.14201918461555754
86088,0.1595888794411332
58927,0.14954216509814472
148198,0.18097247908868164
102113,0.17359239265813697
113683,0.1741859429588055
166929,0.17252601647926186
101271,0.17821657239696934
117887,0.17081456483412183
39254,0.25209490120084665
117884,0.19044953621808733
145806,0.06497457026401801
145808,0.052190137479289044
149145,0.06381592085563002
178272,0.06591891636154872
94677,0.1704162504729487
149171,0.16878493401935982
149172,0.1692127623350533
154134,0.1683611329957087
43240,0.17164296401984105
188889,0.1775043363511012
33271,0.2412085990054324
25185,0.24327636244232992
6204,0.23677517255599764
149855,0.2341817534885011
72504,0.2249085945884614
8610,0.1677210814937644
96417,0.13795052420635903
8455,0.16341993248477799
475,0.16745032079387787
19170,0.16243909018631172
56850,0.22572870216703952
82089,0.22086773745552923
57224,0.2190681666326168
117397,0.21523274505128034
56849,0.21717156499903625
56848,0.2166334346376307
55811,0.15998958774182725
55808,0.15187355619405218
55812,0.15733960562797153
68656,0.15670316814199917
93867,0.19805100966427605
328,0.20302034724322296
71056,0.1946695516877067
25601,0.19442305747840338
45359,0.21076805526882372
58607,0.22311876232588448
58608,0.18919689726252784
138028,0.1858998706986509
149001,0.19722398709707756
6099,0.19067649216286223
90630,0.2037017391028083
86230,0.19197904826011308
118745,0.18511451525836478
126007,0.18649921884179543
86232,0.19489843782092717
103503,0.209825217566843
86255,0.2101419672584362
86258,0.209648263396284
149703,0.21316279194874466
103502,0.15243926576832525
134118,0.2787172002062215
108165,0.18651012301629333
111938,0.19771341980025645
115555,0.24247276167329423
119584,0.19862173745583256
98605,0.23877080215428512
115837,0.15033906901287655
124137,0.14915793886701792
117139,0.15226127837998119
151737,0.15182443968822193
20993,0.1457637920819578
116876,0.14521537212987806
116738,0.20576344071313843
153535,0.20424343848419874
116739,0.20684094564593436
93856,0.12258649436454058
125067,0.10864008591672325
57064,0.10778259515975694
97599,0.10868298940177057
72213,0.10821836007510537
98621,0.2029168831664745
37303,0.19963372805419605
37302,0.20577778414154088
98319,0.17544129440974102
82121,0.19580733881559068
42401,0.19597099678171928
23020,0.2802025985625249
134879,0.25601451999085834
82615,0.20369314481666054
76084,0.26805043273154655
25970,0.2435773145805112
65525,0.2376408162649769
15811,0.2765658936757281
61316,0.2039977538660599
27155,0.2540513657972939
23985,0.22428436125812534
23050,0.1883320651136389
149093,0.19565128642779636
6811,0.19632266862892475
27562,0.18141556846248788
51023,0.13950664898461076
14469,0.19460023642054852
9063,0.132390820430175
150518,0.20001928123579887
24850,0.29907193630321466
116106,0.24127049309519186
39431,0.2724820436996972
102108,0.24234889324100936
22457,0.24137134298999477
166200,0.24285206194837572
30444,0.2353050515707459
33996,0.23347077225991789
7220,0.2174578486921901
93951,0.22949163006729972
27042,0.1910742684313628
118142,0.1399314049136653
45717,0.15308659319354184
15726,0.18003143801996152
39503,0.1864978218449374
150165,0.18623574127104447
17883,0.15280022428620352
92087,0.06094648451583202
14208,0.14129876953256545
45726,0.13652377084115427
48761,0.10364545489871355
77980,0.10171042359568977
95592,0.10450186955314456
34553,0.1018605656761007
90706,0.10244267740272596
142205,0.10097525642213485
35636,0.22000235648346333
35637,0.22063710771834963
31292,0.2178694911598102
44914,0.20332448181228968
130527,0.20445747732645977
130528,0.09299898000876222
43356,0.24733104899781047
124109,0.2548111064178789
24603,0.22358717471060627
152701,0.2118076686794325
79987,0.23811823001801924
37028,0.14541133082377586
16581,0.22505388331930562
60580,0.21949708874372495
37646,0.22116758129089947
29010,0.21680723358930706
83224,0.21704925938677136
63915,0.18306630307636784
121822,0.19232847142407614
63388,0.19902871318185755
25115,0.20308747274591052
79207,0.20294005416028493
67404,0.19528212435544168
63378,0.2200686434206467
79944,0.16944576365308722
60881,0.17327814524576385
88690,0.1717539224105392
100368,0.16739086699887074
61313,0.16746538492705645
29521,0.2064142070019318
92631,0.1776933713060301
25113,0.169401031219746
66079,0.17280343780613125
90518,0.1865113349736975
148292,0.1660599557263018
21314,0.2354308512608978
108329,0.21336042927015728
108330,0.2030956460820077
108333,0.201412122523704
61365,0.20383561550406076
30650,0.17141661872573055
115202,0.16937208786770228
27220,0.17083461456807955
89211,0.1801302218294275
103874,0.16174050423726838
184887,0.19895377351168803
105380,0.05369727268395219
102665,0.06638575992725161
102668,0.054340977060523335
153421,0.04732102724850265
93377,0.07975488413619677
188873,0.07975488413619677
36944,0.16821837038159854
37046,0.16797074261608164
55112,0.17008779372983918
4053,0.17622848511461672
125003,0.18602251112635715
14628,0.19612146733420832
108599,0.14878305372691744
32345,0.14875903051803455
109318,0.15605925263674206
122927,0.14629964951126373
26261,0.15257286038786666
41662,0.15436176235572502
67162,0.14505793090292846
55358,0.1436082607693619
128809,0.06704352076050077
101975,0.18317760028906446
128810,0.04363532463303008
187860,0.042759960489250286
132648,0.20948878304202728
94303,0.20198582462502487
87509,0.20270652286536878
16905,0.18836769984038348
132649,0.20709305135937375
34659,0.20328380092327555
41334,0.1677835901234032
23736,0.16375038850907517
74611,0.16239051906923493
78288,0.16144366428188434
66486,0.2403381843725189
134991,0.2547012038815412
113084,0.18622730820323255
102564,0.19147213911481026
103053,0.21685261442270948
152209,0.16423787669307738
58858,0.10471431207953641
151310,0.10346987947599257
153342,0.10428392731319784
148972,0.10352591292960188
188877,0.1133167137503921
182174,0.2248306406837869
29599,0.23340092970679555
182177,0.22826778377812398
188397,0.15711353860967506
188798,0.15711353860967506
30207,0.26937336226998676
11814,0.22371663560101304
38942,0.22061154340480502
29275,0.18716696330539467
25691,0.1862298482940153
101697,0.15332010850728964
133248,0.16163593067484402
26972,0.18073615195950993
4515,0.16901635604752774
77658,0.18912577787096152
16027,0.14693818421761293
19814,0.22371492829998887
46968,0.21704977831052258
20504,0.18871690694281928
33348,0.19982251500284198
49157,0.21007396985680113
63364,0.27575864908529724
103108,0.23257833396912783
94783,0.18072909875336088
77982,0.15017604322082662
7033,0.15556605030899723
23539,0.15967963614679415
30007,0.18564593675496244
30050,0.18863058032698815
89198,0.19143505932426708
76362,0.14348894143216093
97601,0.1861791261676654
76317,0.20054877146993488
40234,0.25221635321947383
38047,0.25067086813707556
73295,0.25733962033323327
40231,0.2670834367301043
118683,0.21404644870968015
73885,0.13438965733288352
323,0.23373071596583506
27998,0.19678876577346846
19101,0.1997370716728898
59481,0.19383840298445515
32886,0.206566103184469
104759,0.22455897508464073
104757,0.2331140089480374
104756,0.23121490143231238
109424,0.21219516887752296
108527,0.21997653629238964
108530,0.22942788780207757
75219,0.20891936628572744
109856,0.18258604964596906
108528,0.1600289527433712
141678,0.17552370255609273
140091,0.1875612131948443
74084,0.17013495131599726
134306,0.16412103077740398
97332,0.170754009614381
96325,0.18195751219377432
5130,0.17866685318569328
35553,0.16965234894702585
83313,0.17993127454261576
119857,0.19538810000296877
118444,0.2016494060092134
117262,0.214952270084984
93948,0.20440098311147842
135468,0.19466044367304852
147345,0.19428960164222758
114246,0.12448798342306708
119063,0.12304248175710998
127228,0.1251360914768672
114249,0.1195957828306304
145467,0.12039524039385191
100198,0.12337342775363785
79101,0.23536823771714635
136847,0.20029260377723712
51852,0.19197630379366423
128679,0.20161092982619924
146183,0.19274636248130106
143760,0.1951228511156851
74106,0.0854395700478488
91952,0.09726892648539531
136797,0.08306175404440595
28302,0.15132239548350976
136801,0.12109321266547014
74687,0.10848408714119726
161484,0.14831975254248594
111264,0.1358193064209435
150150,0.1572683298514974
13103,0.14090089612612497
153000,0.12761093564114892
164212,0.15519208040854995
58718,0.14672219289690236
162056,0.1461555112972429
162057,0.14672219289690236
162059,0.14647603957867245
162058,0.14429219572763344
99127,0.14231942179556606
170233,0.17655566577021378
170234,0.1740612004180263
171114,0.16854804569961426
171115,0.17037869224862123
119875,0.23325878067267658
97285,0.2082278749209204
9105,0.18853949932029168
10947,0.11678158565989935
152485,0.17255051724738862
7841,0.1107369051796091
10863,0.11212049702109575
118137,0.10827535015748159
51907,0.0954340544072521
35365,0.03381814833009197
1049,0.029060482637576893
112948,0.034321761055649394
11673,0.028494671606328105
112946,0.02743141154225973
35769,0.17037505138585582
134638,0.18601313317165372
1022,0.16583523219048876
114484,0.1566023889696146
32807,0.17214313643537535
114658,0.04807544706644565
96426,0.0494289566993899
96442,0.04142804294906918
173563,0.04807544706644565
181572,0.06019319707958149
97835,0.11681265613779254
97834,0.11349706728832697
105819,0.1115244692275105
61577,0.10605772817206136
81830,0.18226849733638206
47635,0.1772186527294081
80041,0.17200924134148765
137161,0.1591178642720867
30789,0.164939078687779
95313,0.17851459577146628
4763,0.27982566659331387
78389,0.18814880633648787
83108,0.20063289309223473
85772,0.1671704091744237
127049,0.15407045332751224
135069,0.13784414406282705
132143,0.10818035435821136
134476,0.1190634792132162
134141,0.10704459609373984
141389,0.11717696240832055
109884,0.2549310536690322
70932,0.24181108766116036
3423,0.22665615586867593
15875,0.15935805104184167
38307,0.2066894461878085
158734,0.13343146863412306
121186,0.1313870445755445
114127,0.13074685510139247
112086,0.13088368702902015
159266,0.10855678034116077
68892,0.2208506802288191
22810,0.1495195230371596
33794,0.17359315761675007
131267,0.136478999003944
109336,0.15186555802709487
62568,0.13525685418101754
98697,0.1837729864738396
134704,0.20754723624715446
107796,0.1531021310205338
152309,0.1360074466255843
60898,0.1925243431646058
137496,0.20895272438875398
22853,0.08205623714271373
141526,0.078621947177374
151862,0.08073770598777305
7338,0.08351395903091605
154403,0.07905963919848553
34089,0.0979351652070665
49286,0.12262839281605528
84092,0.11966599873277281
55443,0.10887592825666635
188899,0.1323419577128933
5517,0.1921583415176114
45718,0.1446379746921496
4448,0.1573835350113397
66066,0.1467288196719618
145312,0.10770406350596673
22208,0.15522844943534153
114024,0.08563299483397681
141330,0.08462127302783229
44916,0.08563299483397681
12625,0.08640985109244945
162030,0.09598285576266535
182254,0.09713185748820187
123416,0.1427051716959693
123385,0.14519003238178277
10493,0.14817832439470882
123386,0.1492354462801613
123415,0.1498229135085791
183347,0.1513691570215709
26324,0.2220215920311213
10924,0.22078607176339773
30297,0.2185521689990183
15742,0.21027578209071254
132947,0.20735342345606303
28702,0.12428877020338887
30298,0.16370157084970977
32912,0.09331723978785195
32914,0.09584420636317156
27722,0.09436448898657043
25910,0.09472871568092044
27445,0.09667071887534022
2116,0.11598996903067042
18940,0.14610776141244558
87969,0.16249636730791014
102249,0.16327788699141882
98459,0.15002359425824097
77917,0.18894851922573014
77914,0.19148924489866995
77915,0.19085753464550673
82836,0.15137297480383075
111311,0.1585659615953866
126913,0.15797666473887156
142858,0.14489816355756874
97444,0.16441376672646543
121957,0.1152674987835859
114345,0.09940329278093736
114342,0.09767423536304129
118138,0.0982370208519372
165695,0.10610985912173782
165694,0.11805368546002973
166482,0.07716176821086637
125567,0.1368232058240964
79619,0.13869471006057774
104303,0.11468813428100691
40674,0.0988436838311105
132214,0.15744489014727323
137022,0.15377778603987047
118647,0.1532498248635158
35920,0.15847242315975713
150127,0.15554110560591675
155082,0.15198285381972904
69203,0.18084712304602388
121204,0.1776037003119857
126035,0.1841710556878506
150759,0.1716058829960147
121205,0.17907013219970488
127788,0.16008672504420413
131176,0.16108765414866025
71501,0.155633382128955
134990,0.15870544935674405
102457,0.15635514630575895
162083,0.2519198297028012
124062,0.1668678204823668
152875,0.10939926339918174
126068,0.1356047838589228
188867,0.1122270009390947
99406,0.17295979109695275
141759,0.07481354373450066
157277,0.07208547147454665
188912,0.11101809020699391
175447,0.13321830898285048
19498,0.09949926436462318
183234,0.0640992591865511
130041,0.09173854244641368
163611,0.13173235176960973
185035,0.0868814934464826
186033,0.09178253238345463
182154,0.12883756569323274
182155,0.12916733175717057
182156,0.1279569203412759
188075,0.1237841675095286
188913,0.11307279157986112
188914,0.10492187389031107
28981,0.14600926914406942
47999,0.14368518950025808
101083,0.11793351434337365
188731,0.06255214210575522
188878,0.07306297305733112
59279,0.07761284339396066
42557,0.07503853786918788
30958,0.07503853786918788
59278,0.07503853786918788
54014,0.06211691670027788
54011,0.07503853786918788
14164,0.08932448135046075
18662,0.09123429960030904
15189,0.08666276465218645
78643,0.09112994209947393
40842,0.13231410656110273
70927,0.1359912434409606
123143,0.03435920239544998
145525,0.025098520337849126
124472,0.03310270758163203
142708,0.02354370888770483
40825,0.14635933358836112
5927,0.1395826344049563
132809,0.1429579435788125
53258,0.14899762365031796
61765,0.15382682409074697
48147,0.17258892374677134
74284,0.060279223503033615
147448,0.057659327836872755
93163,0.05576401262450721
84801,0.05823212156947545
93174,0.0535994692065952
48805,0.1311919323892448
24443,0.11063854567154782
100510,0.12803285101421885
39396,0.10518883534838101
108940,0.0738204622775635
117227,0.10045415573894625
105061,0.14733254733233486
136310,0.14802829258645847
103771,0.13122134130536023
134968,0.15657700328055887
90998,0.1237248516799973
149368,0.1895946435482093
115666,0.18925624834292348
117543,0.1926463765038083
59035,0.18295855135858058
117545,0.15163196421574338
122358,0.02939459168343543
115034,0.027030126287818545
162421,0.021931160157288125
115044,0.019954770091582707
106701,0.19307878924780195
112804,0.16323836441401518
140120,0.17360315333668036
155022,0.1576549451659831
134726,0.1843370289383585
116899,0.15521962737962744
126547,0.12888444848179856
126546,0.12509390124608502
66242,0.13496585334831324
64339,0.13083293560058754
175451,0.12957332713636055
121257,0.18740570514977697
171080,0.1742187768886973
171081,0.1790011341323976
171083,0.1964839059245541
134023,0.06525588562108094
126284,0.07233126052352536
125148,0.0716355621879891
179948,0.07072315668029067
188881,0.08789192064127115
40390,0.18160245285042362
60883,0.09797885065463258
142414,0.10979166413237863
145555,0.06240376381879368
182113,0.06781125693270165
182182,0.05084200685939936
53579,0.19002883084407168
24801,0.18985975151794557
11013,0.1956732746957007
61946,0.18311213460931797
30717,0.1927685255249435
78358,0.2168597858783105
92084,0.21749839270571467
18335,0.185832401998499
19601,0.0820782432371584
43561,0.07398808453461993
3630,0.08720509778938436
5262,0.07897738474708348
83262,0.05123262454224346
100381,0.051939009332153084
158918,0.05283891966599546
100397,0.05229084094291732
98217,0.08834047347888901
158968,0.06808707111394374
162563,0.07032965874265987
158967,0.06744432363104108
158966,0.06706526597631594
131179,0.0696174001082398
107134,0.17074724007192071
102836,0.11908464120892288
104358,0.1122180296856273
102806,0.1115296688490975
102859,0.11116321403177194
102805,0.1115296688490975
123643,0.09817271166016767
45312,0.09086237069300192
188434,0.09832494124561078
188435,0.09832494124561078
6311,0.1408845399111173
134796,0.1437054915789094
26223,0.2089758596205261
23868,0.1798740726984855
80053,0.17788970792942935
170131,0.11342629504151065
40480,0.16328203626519205
99025,0.07968096107954341
146640,0.08111902062704117
175338,0.08706887382734127
174471,0.08200760988710651
131454,0.14126589378406446
146071,0.13071030957660001
131606,0.11580329581032092
132105,0.10166378897992677
188905,0.10166378897992677
19980,0.12215883937599858
131646,0.11994787575284993
131934,0.1199615972700172
133364,0.12060050477742307
148154,0.050485192988664274
148158,0.05253186463750481
150416,0.06493421379518506
148259,0.04883424311592717
188891,0.0492901095653857
162931,0.14079788753111228
24925,0.14100741306987738
162930,0.14524048773706769
163818,0.1404868445815828
162932,0.13801415966984412
173740,0.13402972855246456
174409,0.15478684276791507
174410,0.14107463921842278
174411,0.13993393512172156
171925,0.1623578683003315
174408,0.1415354059336973
106320,0.15711097421896064
25856,0.062352974163829185
47397,0.062352974163829185
104809,0.062352974163829185
67840,0.062352974163829185
155543,0.09701907739285964
133629,0.13021891448852896
103718,0.12724265688236164
8735,0.1055528391413621
147057,0.10552397302336855
174051,0.08831590411397404
188922,0.08772544863953675
100929,0.0728477860889192
101593,0.05793921952668042
100927,0.07035658958252342
90713,0.06743693335854463
148418,0.051665243624191906
149910,0.054269886934629016
101592,0.05363935065581331
127923,0.04769021658965784
8915,0.21267811374558823
118414,0.08336903225999223
102105,0.084209957393172
118418,0.08279949554522359
120990,0.07706883206862498
125343,0.07443507755399391
125344,0.07374061924446854
8639,0.07421953567470022
125341,0.07153000426467573
145730,0.07565485529941653
152524,0.07155928907241377
41282,0.0822074078990449
154166,0.09310440923149922
19327,0.09613889010670038
167183,0.07219311004205706
16255,0.024793132069472548
41829,0.024074006174946507
172834,0.01587833404372973
161025,0.024275020348723905
173094,0.016652869285977354
172835,0.017877064661317235
2927,0.08350764714275521
145787,0.11698172050199745
66751,0.11104286599967443
182256,0.06897499244646031
182257,0.1180808825796656
15617,0.08273453214944934
141690,0.06333048924503427
3747,0.06243131184716269
31098,0.06159265547277216
4147,0.06027321185316883
43559,0.22450568696017556
134620,0.04328041779776335
138585,0.0370246298997255
179071,0.09487191664691366
178285,0.04137044264530841
134617,0.046497710241965716
121856,0.028879420160934262
149848,0.030543989299029253
150049,0.042749040888380524
121857,0.03429917655403002
172619,0.03071547303564202
20005,0.12810475506289434
171960,0.12650997617460671
117733,0.13044960470787256
138022,0.09083164464280612
138019,0.08007531949922685
147338,0.09271571910285652
178638,0.10580033124131036
163845,0.08331932935145292
143399,0.04743507656952924
126157,0.03752045146783961
163399,0.04062161167156725
161403,0.03853499781924176
164491,0.03821933464374945
112232,0.06996205084354354
139644,0.09290227014329136
146420,0.09538468565540267
4905,0.08913312429782443
185523,0.05890002011249107
166724,0.06439160111327769
134618,0.016552562437732805
154121,0.01361464699391279
163622,0.01053987491766506
179073,0.010376825255681291
179075,0.010376825255681291
188870,0.0894338724429946
129636,0.0847051324948176
9932,0.07275958704785795
167943,0.10217890888500084
186334,0.06785023363752087
129615,0.05300966604596642
188901,0.05300966604596642
134799,0.1371591863691739
107610,0.051030261404725864
108749,0.0573194304713023
149505,0.047206823376397096
107612,0.038502710842183756
117292,0.038502710842183756
17617,0.0676109064325455
79532,0.0649772559845353
76108,0.07201859913412097
56731,0.07157690526892856
134250,0.02772967994101581
173864,0.026793021749593846
173866,0.022554436721665492
173865,0.022997189866430946
108253,0.0225211400569153
115426,0.1876193171626437
115459,0.10351875802915628
95164,0.12403401530516198
147253,0.04695416123319174
105148,0.0363901872472383
107434,0.0524016076609106
111750,0.04695416123319174
170155,0.07954418193770171
113821,0.09775961642294134
129657,0.09807478303565925
129656,0.0966557194943546
133555,0.09723241698386172
128261,0.1032225116710505
84148,0.19678645077602197
164464,0.14916714220730218
151447,0.13284770325721132
151446,0.07756730845598521
160992,0.07772998545799814
167377,0.08668587282051446
188953,0.08415941187545906
139743,0.10598420275429414
145478,0.08348895085016339
188954,0.0890419608267318
91331,0.034592043483761784
173988,0.015001687158041805
173808,0.04413797692485349
176929,0.015352747848252886
173908,0.02017036512224045
173909,0.014554489515154102
167103,0.1492723502836601
167104,0.039211924220874404
54520,0.03401907788051178
113176,0.06630593401134424
127731,0.03498410060739958
114032,0.04098945863570704
127730,0.06308627320633943
147803,0.05321030804081197
